#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321B9C482
#Date Time: 2026-05-29 14:16:21.104
#Sample rate: 5e+07Hz
#Samples: 8192
#Trigger: Source: Trigger 1 Condition: Rising
#Channel 1: Range: 250 mV/div Offset: 0 V Sample Mode: Average
#Channel 2: Range: 250 mV/div Offset: 0 V Sample Mode: Average

Time (s),Channel 1 (V),Channel 2 (V)
8.080000000000001e-06,0.07752269388362745,0.1142539106351502
8.1e-06,-0.1302501772282088,0.0006599434558379624
8.12e-06,-0.1734939617848186,-0.2457412138381597
8.14e-06,0.002183912976408773,-0.4264129242479857
8.16e-06,0.2413760963051569,-0.3873123302040681
8.18e-06,0.3498233997635299,-0.2170899164783926
8.199999999999999e-06,0.3204311399477092,-0.091024208095417
8.219999999999999e-06,0.2592817258481281,-0.07484465193931318
8.240000000000001e-06,0.2724575664552202,-0.1503492473344643
8.260000000000001e-06,0.4623248080240852,-0.184730804166185
8.28e-06,0.717733410561562,0.06976013120586468
8.3e-06,0.6667192584674364,0.5551468158889793
8.32e-06,0.1879970497430916,0.794806491451267
8.34e-06,-0.2789006866415551,0.5861576318548449
8.36e-06,-0.335320311805257,0.1988595063681097
8.379999999999999e-06,-0.1488314909048771,0.06167035312781277
8.399999999999999e-06,-0.03464087231007928,0.1260515036656426
8.420000000000001e-06,-0.02889755717365454,0.2093088030522601
8.440000000000001e-06,-0.1011957594792366,0.2838021761876547
8.46e-06,-0.263697793633372,0.2507689157022761
8.48e-06,-0.322144471198165,0.03773809298024254
8.5e-06,-0.1312637034287544,-0.08799054131614753
8.52e-06,0.02617069972265329,0.1004338730851448
8.54e-06,-0.1292366510276633,0.2972851396510746
8.559999999999999e-06,-0.3427528372759243,0.1877360615107883
8.579999999999999e-06,-0.3272121022008926,0.03065953716194712
8.600000000000001e-06,-0.3164011560617402,0.08122065014977155
8.62e-06,-0.5224848168393339,0.0239180554302372
8.64e-06,-0.5988371239470981,-0.3768630335199178
8.66e-06,-0.2299135869485205,-0.7122517496724864
8.68e-06,0.2589438837812796,-0.5575347439297437
8.7e-06,0.4079322352614744,-0.1250686908405521
8.72e-06,0.2231326246953371,0.1459388747741868
8.739999999999999e-06,0.005224491578045402,0.1503208378997983
8.760000000000001e-06,-0.08295228786941683,0.04447957471195246
8.780000000000001e-06,-0.03869497711226146,-0.02428353895148876
8.8e-06,0.04137359273083643,0.04245713019243949
8.82e-06,-0.0005188235583793409,0.2069492844461616
8.84e-06,-0.2018726954000938,0.2932402506120487
8.86e-06,-0.440389194595145,0.2086346548790891
8.88e-06,-0.6207968582922515,-0.009115205055141427
8.899999999999999e-06,-0.6819462723918326,-0.3465263657272231
8.919999999999999e-06,-0.4964709776919983,-0.7206786018371238
8.940000000000001e-06,-0.06876292106177923,-0.8713507185408406
8.960000000000001e-06,0.3065796152069201,-0.6701174888492993
8.98e-06,0.3988104994565645,-0.3765259594333323
9e-06,0.350499083897227,-0.2389997321064498
9.02e-06,0.3410395060254686,-0.1783263965210605
9.04e-06,0.3271879812846795,-0.09810276391371242
9.06e-06,0.3015119842041924,-0.07990076323809563
9.079999999999999e-06,0.3798913437130477,-0.04855287318564448
9.099999999999999e-06,0.4407029157457803,0.1803204316059074
9.120000000000001e-06,0.2028621006844263,0.4486314045279624
9.140000000000001e-06,-0.217075588408277,0.3488574748986555
9.16e-06,-0.3549151516824708,-0.09911398617346891
9.18e-06,-0.06639802659383963,-0.4200085166028613
9.2e-06,0.3126607724101934,-0.3600093291906429
9.22e-06,0.516041696652999,-0.091024208095417
9.24e-06,0.5319202737948792,0.2059380621864051
9.259999999999999e-06,0.3717831341086834,0.4742490351084601
9.279999999999999e-06,0.04508985546617009,0.5628995198804456
9.300000000000001e-06,-0.2231567456115502,0.3566101788901219
9.320000000000001e-06,-0.1883590127261533,0.07313087207171964
9.34e-06,0.03867085619604831,0.04953568601073491
9.36e-06,0.1102933743679334,0.2858246207071677
9.38e-06,-0.1153851262868742,0.4577324048657708
9.4e-06,-0.406267145843445,0.3168354366730334
9.42e-06,-0.4623489289402984,-0.01619376087343685
9.439999999999999e-06,-0.2366704282854908,-0.2157416201320506
9.459999999999999e-06,0.007251543979136487,-0.1051813197320078
9.480000000000001e-06,0.002521755043257288,0.1179617255875906
9.500000000000001e-06,-0.1768723824533038,0.1526803565058967
