#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321B9C482
#Date Time: 2026-05-29 14:59:32.218
#Sample rate: 5e+07Hz
#Samples: 8192
#Trigger: Source: Trigger 1 Condition: Rising
#Channel 1: Range: 250 mV/div Offset: 0 V Sample Mode: Average
#Channel 2: Range: 250 mV/div Offset: 0 V Sample Mode: Average

Time (s),Channel 1 (V),Channel 2 (V)
-4.658e-05,-0.01200545383122883,-0.01046350140148341
-4.656e-05,-0.01099192763068328,-0.01214887183441089
-4.654e-05,-0.01200545383122883,-0.01046350140148341
-4.652e-05,-0.01200545383122883,-0.0114747236612399
-4.65e-05,-0.01166761176438031,-0.0111376495746544
-4.648e-05,-0.0113297696975318,-0.0118117977478254
-4.646e-05,-0.01166761176438031,-0.01214887183441089
-4.644e-05,-0.01166761176438031,-0.0118117977478254
-4.642e-05,-0.01200545383122883,-0.01214887183441089
-4.64e-05,-0.01200545383122883,-0.01080057548806891
-4.638e-05,-0.01166761176438031,-0.01046350140148341
-4.636e-05,-0.01200545383122883,-0.01012642731489792
-4.634e-05,-0.01301898003177437,-0.009115205055141427
-4.632e-05,-0.01200545383122883,-0.009452279141726923
-4.63e-05,-0.01200545383122883,-0.01012642731489792
-4.628e-05,-0.01166761176438031,-0.009789353228312418
-4.626e-05,-0.0113297696975318,-0.01046350140148341
-4.624e-05,-0.01099192763068328,-0.009789353228312418
-4.622e-05,-0.01166761176438031,-0.009115205055141427
-4.62e-05,-0.009640559363289227,-0.01046350140148341
-4.618e-05,-0.01099192763068328,-0.009789353228312418
-4.616e-05,-0.01065408556383477,-0.009452279141726923
-4.614e-05,-0.01031624349698626,-0.009115205055141427
-4.612e-05,-0.0113297696975318,-0.01012642731489792
-4.61e-05,-0.0113297696975318,-0.01046350140148341
-4.608e-05,-0.01099192763068328,-0.0111376495746544
-4.606e-05,-0.009978401430137741,-0.01080057548806891
-4.604e-05,-0.01065408556383477,-0.01080057548806891
