1074582, 260133
-649374, 285604
-381415, -1219031
810932, -652180
-59969, 209036
-646711, -945684
654862, -1339292
787030, -99164
-360611, -450130
557207, -1751066
2264332, -538067
1216455, 1520094
-835694, 954993
-786201, -659334
73181, -912941
268543, -870929
760819, -1019379
1170721, -441102
686806, -182414
843551, -800821
1783360, -409671
1391456, 584995
728566, -26746
1952660, -447264
2466339, 1248010
819466, 1557761
1672094, -263959
5060368, 2028286
2775706, 8187099
-5452928, 8102519
-8355211, 222889
-2890236, -4248637
968046, -1322465
-725362, 838461
-1518018, -764528
215012, -916094
59953, 684825
-1240093, 236543
-505642, -745107
162078, 230683
-1005441, 623241
-1177816, -608346
-48447, -493866
-620559, 537728
-1775367, -503528
-554505, -1952270
1071418, -938438
473057, 538437
-537750, 330403
-541036, -24215
-832668, 18914
-1092534, -655742
-384304, -1001582
-299700, -349910
-1103205, -674809
-576934, -1707363
371907, -1122909
-541764, -548354
-917112, -2069980
929553, -2470699
852821, -729709
-1300427, -2213478
1504203, -6295177
8412658, -3957992
8638830, 4591201
1028387, 7695240
-3178897, 2768666
-625157, -450497
885158, 1167985
-751956, 1537208
-673721, -128060
724456, 201941
101151, 1250098
-644023, 379931
380649, -66595
543056, 1054017
-572056, 977028
-211710, -3620
651586, 752486
-459478, 1675520
-1537156, 483078
-559361, -605021
281290, 43601
-83590, 444568
40716, 248007
223546, 853198
-643179, 1108585
-831013, 240212
3315, 387010
-534814, 1348425
-1604330, 622592
-747830, -235508
-286762, 1031528
-2105549, 1313776
-2283581, -674260
-403792, -73480
-2595951, 2502884
-7416192, -792917
-5072250, -8368453
3617413, -8863443
6769247, -1680491
2438891, 2085860
-43570, -104041
1482911, -961951
1460961, 622343
-11342, 324225
502702, -760003
1218980, 30010
259145, 470460
109195, -530276
1106819, -383269
719570, 544568
-34672, -83676
890105, -670448
1431159, 483125
278041, 1016716
-116801, 64020
587769, -33527
320235, 449721
26162, -192362
995229, -361281
1075923, 769221
-23987, 644336
489929, -407186
1589709, 485760
494388, 1539001
-217550, 231980
1544268, -51932
1613233, 2157232
-610342, 1910392
745216, -251207
3901985, 2822011
12787, 8445148
-8137513, 5971664
-8660328, -2668511
-2074099, -5520835
909460, -1886300
-823495, -381086
-885254, -1638792
362854, -1114144
-267835, -177672
-685688, -964045
290331, -993679
52238, -13188
-776419, -559209
84383, -1220257
544850, -148529
-664943, 9679
-487874, -1330811
904919, -880282
197529, 388874
-812324, -643485
578239, -1350648
938594, 350265
-1017605, 292368
-510133, -1857114
1691750, -881430
149474, 1207685
-1756048, -1007153
1099994, -2666588
2282088, 766399
-1847200, 1193678
-1453974, -3776255
4183153, -2454426
1186930, 3734620
-6589355, -1994238
1564958, -13715570
18978165, -6014317
